id,event_id,player_id,outcome,min,sec,displaymin,side,x,y,to,to_x,to_y,to_z,field_pass,type,period,team,qualifiers/31
,,40691,1,103,52,99,H,29.1,33.6,,,,,t,100,3,357,
,,40691,1,103,52,99,H,29.1,33.6,,38.8,31,,t,101,3,357,
674816344,1066,40691,1,103,53,99,H,38.8,31,66842,63.8,57,,t,1,3,357,
,,66842,1,103,59,99,H,63.8,57,,,,,t,100,3,357,
,,66842,1,103,59,99,H,63.8,57,,74.4,84.7,,t,101,3,357,
1348580052,1067,66842,1,104,0,100,H,74.4,84.7,55634,82.4,94.8,,t,1,3,357,
,,55634,1,104,1,100,H,82.4,94.8,,78.8,93.3,,t,101,3,357,
,,55634,1,104,1,100,H,82.4,94.8,,,,,t,100,3,357,
1338955687,1068,55634,1,104,2,100,H,78.8,93.3,44989,70.5,76.7,,t,1,3,357,
1262546710,1069,44989,0,104,6,100,H,68.9,68.5,,71,66,,t,1,3,357,
1753421754,808,32644,1,104,7,100,A,30.4,35.1,,,,,f,74,3,632,
860333054,1070,15208,1,104,10,100,H,65.6,69,44989,66.7,78.1,,t,1,3,357,
,,44989,1,104,12,100,H,66.7,78.1,,,,,t,100,3,357,
,,44989,1,104,12,100,H,66.7,78.1,,65,80.3,,t,101,3,357,
74541811,1071,44989,1,104,13,100,H,65,80.3,40691,53.6,41.6,,t,1,3,357,
,,40691,1,104,18,100,H,53.6,41.6,,69.2,36.4,,t,101,3,357,
,,40691,1,104,18,100,H,53.6,41.6,,,,,t,100,3,357,
186660790,1072,40691,1,104,19,100,H,69.2,36.4,15207,80.4,3.7,,t,1,3,357,
597426656,1073,15207,0,104,25,100,H,95.3,15.3,,92.4,40.4,,f,1,3,357,
1468269754,809,32644,1,104,26,100,A,10.7,66.3,,,,,f,12,3,632,
826807023,810,32644,0,104,28,100,A,9.2,101.8,,,,,f,5,3,632,
1379193043,1074,15207,1,104,28,100,H,90.8,-1.8,,,,,f,5,3,357,
280323556,1076,15207,1,104,35,100,H,90.1,0,37605,88.8,11,,f,1,3,357,
,,37605,1,104,35,100,H,88.8,11,,,,,f,100,3,357,
646487826,1077,37605,1,104,36,100,H,88.8,11,15207,86.4,2.6,,t,1,3,357,
,,15207,1,104,36,100,H,86.4,2.6,,,,,t,100,3,357,
393232492,1078,15207,1,104,37,100,H,86.4,2.6,37605,78.7,18.6,,t,1,3,357,
206828502,1079,37605,0,104,40,100,H,74.1,23.3,,79.4,22.1,,t,1,3,357,
1593493655,811,58893,1,104,41,100,A,23.8,82.6,39462,,,,f,74,3,632,
1938553580,812,39462,1,104,41,100,A,29.7,86.3,,,,,f,49,3,632,
1598506489,813,39462,0,104,42,100,A,29.7,86.3,,61.7,87.2,,t,1,3,632,
1281482216,1080,38392,1,104,43,100,H,38.9,3.1,,,,,f,8,3,357,
1926299510,814,37572,1,104,44,100,A,61.9,92.8,,,,,f,7,3,632,
2127213777,1081,38392,1,104,44,100,H,38.1,7.2,,,,,f,50,3,357,
774962835,815,37572,0,104,47,100,A,66.3,101.7,,,,,f,5,3,632,
979577992,1082,38392,1,104,47,100,H,33.7,-1.7,,,,,f,5,3,357,
714871306,1083,38392,1,104,53,100,H,31.8,0,37605,31.8,46,,f,1,3,357,
,,37605,1,104,54,100,H,31.8,46,,,,,f,100,3,357,
,,37605,1,104,54,100,H,31.8,46,,31.4,46.3,,f,101,3,357,
635319217,1084,37605,1,104,55,100,H,31.4,46.3,41316,46.6,78.2,,t,1,3,357,
,,41316,1,104,59,100,H,46.6,78.2,,,,,t,100,3,357,
700741348,1085,41316,1,105,0,101,H,46.6,78.2,66842,62.7,96.5,,t,1,3,357,
,,66842,1,105,2,101,H,62.7,96.5,,68,93.9,,t,101,3,357,
,,66842,1,105,2,101,H,62.7,96.5,,,,,t,100,3,357,
215906945,1086,66842,1,105,3,101,H,68,93.9,44989,60.6,75.6,,t,1,3,357,
,,44989,1,105,6,101,H,60.6,75.6,,,,,t,100,3,357,
,,44989,1,105,6,101,H,60.6,75.6,,60.2,70.2,,t,101,3,357,
2138302335,1087,44989,1,105,7,101,H,60.2,70.2,38392,46.4,40.7,,t,1,3,357,
,,38392,1,105,8,101,H,46.4,40.7,,,,,t,100,3,357,
1160685732,1088,38392,1,105,9,101,H,46.4,40.7,15207,61.9,5.2,,t,1,3,357,
,,15207,1,105,13,101,H,61.9,5.2,,,,,t,100,3,357,
,,15207,1,105,13,101,H,61.9,5.2,,60.7,10.7,,t,101,3,357,
441338297,1089,15207,1,105,14,101,H,60.7,10.7,,69.1,40.9,,t,1,3,357,
2095562721,816,20153,1,105,16,101,A,34.7,40.9,,,,,f,49,3,632,
970353268,817,20153,1,105,16,101,A,34.7,40.9,,40.5,57.3,,t,1,3,632,
317501526,1090,37605,0,105,17,101,H,69.1,40.9,,,,,f,61,3,357,
822557048,818,19054,0,105,18,101,A,42.6,61.4,,,,,f,3,3,632,
158343731,1091,40691,1,105,18,101,H,57.4,38.6,15208,,,,f,7,3,357,
1440743816,1092,15208,1,105,21,101,H,57.9,70.6,,,,,f,49,3,357,
838729581,1093,15208,1,105,24,101,H,64.3,70.2,44989,69.1,44.3,,t,1,3,357,
,,44989,1,105,26,101,H,69.1,44.3,,,,,t,100,3,357,
,,44989,1,105,26,101,H,69.1,44.3,,67.3,38,,t,101,3,357,
549783222,1094,44989,1,105,27,101,H,67.3,38,69600,78.1,5.2,,t,1,3,357,
,,69600,1,105,32,101,H,78.1,5.2,,,,,t,100,3,357,
,,69600,1,105,32,101,H,78.1,5.2,,87.1,16.1,,t,101,3,357,
1391327045,1095,69600,1,105,33,101,H,87.1,16.1,66842,72,95.6,,f,1,3,357,
,,66842,1,105,37,101,H,72,95.6,,72.3,95.7,,f,101,3,357,
,,66842,1,105,37,101,H,72,95.6,,,,,f,100,3,357,
1056001112,1096,66842,1,105,38,101,H,72.3,95.7,15208,68.1,77.6,,t,1,3,357,
,,15208,1,105,40,101,H,68.1,77.6,,,,,t,100,3,357,
2103316441,1097,15208,1,105,41,101,H,68.1,77.6,66842,80.9,94.4,,t,1,3,357,
,,66842,1,105,43,101,H,80.9,94.4,,,,,t,100,3,357,
1278028880,1098,66842,1,105,44,101,H,80.9,94.4,37605,67.2,84.5,,t,1,3,357,
2008868600,1099,37605,0,105,49,101,H,68.7,75.6,,67.8,62.9,,t,1,3,357,
720142268,819,32644,1,105,50,101,A,31.7,36.3,,,,,f,8,3,632,
644648754,820,32644,1,105,50,101,A,31.7,36.3,,,,,f,49,3,632,
1160824422,822,32644,1,105,52,101,A,34,32.4,,,,,f,50,3,632,
1568354116,1100,15208,1,105,52,101,H,66,67.6,,,,,f,7,3,357,
1344073048,823,32644,1,106,2,102,A,48.5,-1.6,,,,,f,5,3,632,
932456334,1103,38392,0,106,2,102,H,51.5,101.6,41316,,,,f,5,3,357,
2013942145,1101,41316,1,106,3,102,H,54.1,91.1,38392,42.1,73.6,,t,1,3,357,
1011914091,1102,38392,1,106,4,102,H,42.1,73.6,,,,,f,61,3,357,
883175834,824,19054,1,106,47,102,A,47.3,0,19975,42,11.9,,f,1,3,632,
846090080,825,19975,1,106,48,102,A,42,11.9,,,,,f,61,3,632,
709374334,826,19975,0,106,50,102,A,67.8,-0.9,,,,,f,5,3,632,
132479815,1104,38392,1,106,50,102,H,32.2,100.9,41316,,,,f,5,3,357,
1345549507,1105,41316,1,106,59,102,H,37.3,100,38392,32.5,76.3,,f,1,3,357,
,,38392,1,106,59,102,H,32.5,76.3,,,,,f,100,3,357,
1560969057,1106,38392,1,107,0,103,H,32.5,76.3,40691,38.1,3.8,,t,1,3,357,
1272056938,1107,40691,0,107,11,103,H,58.7,6.1,,81,30.9,,t,1,3,357,
502675794,827,28525,1,107,12,103,A,24,69.7,37572,,,,f,12,3,632,
1674371977,828,37572,1,107,15,103,A,39.5,94.4,,,,,f,44,3,632,
961005998,829,37572,1,107,15,103,A,35.9,94.4,,42.3,73.9,,t,1,3,632,
743356107,1108,40691,0,107,15,103,H,60.5,5.6,,,,,f,44,3,357,
242708788,830,32644,1,107,17,103,A,0,0,,,,,f,43,3,632,
1013925622,832,32644,1,107,18,103,A,42.8,71.2,,,,,f,4,3,632,
41202883,1109,44989,0,107,18,103,H,57.2,28.8,,,,,f,4,3,357,
1629799725,833,32644,1,107,42,103,A,47.3,67.2,39462,68.9,90,,f,1,3,632,
,,39462,1,107,44,103,A,68.9,90,,,,,f,100,3,632,
,,39462,1,107,44,103,A,68.9,90,,70,92.3,,f,101,3,632,
1117188740,834,39462,1,107,45,103,A,70,92.3,37572,73.3,79.4,,t,1,3,632,
675992602,835,37572,0,107,49,103,A,74.4,65.2,,76,63.3,,t,1,3,632,
123369699,1110,15208,1,107,51,103,H,26.6,38.6,,,,,f,74,3,357,
602709278,1111,15208,1,107,52,103,H,29.7,27.1,,,,,f,49,3,357,
95702678,1112,15208,1,107,53,103,H,29.7,32.4,20388,9.1,54.5,,t,1,3,357,
,,20388,1,107,57,103,H,9.1,54.5,,,,,t,100,3,357,
,,20388,1,107,57,103,H,9.1,54.5,,12.4,60.8,,t,101,3,357,
1105580012,1113,20388,1,107,58,103,H,12.4,60.8,66842,34.8,93.2,,t,1,3,357,
,,66842,1,107,59,103,H,34.8,93.2,,34.9,91.5,,t,101,3,357,
,,66842,1,107,59,103,H,34.8,93.2,,,,,t,100,3,357,
1489612349,1114,66842,1,108,0,104,H,34.9,91.5,44989,37.4,70.2,,t,1,3,357,
,,44989,1,108,5,104,H,37.4,70.2,,37.8,65.1,,t,101,3,357,
,,44989,1,108,5,104,H,37.4,70.2,,,,,t,100,3,357,
617016357,1115,44989,1,108,6,104,H,37.8,65.1,15207,50.1,12.2,,t,1,3,357,
,,15207,1,108,9,104,H,50.1,12.2,,60.5,5.6,,t,101,3,357,
,,15207,1,108,9,104,H,50.1,12.2,,,,,t,100,3,357,
661301129,1116,15207,1,108,10,104,H,60.5,5.6,55634,68.2,3.8,,t,1,3,357,
,,55634,1,108,11,104,H,68.2,3.8,,68.6,4.6,,t,101,3,357,
,,55634,1,108,11,104,H,68.2,3.8,,,,,t,100,3,357,
2102309490,1117,55634,1,108,12,104,H,68.6,4.6,15207,58.9,12.2,,t,1,3,357,
,,15207,1,108,13,104,H,58.9,12.2,,57.7,12.2,,t,101,3,357,
,,15207,1,108,13,104,H,58.9,12.2,,,,,t,100,3,357,
800043801,1118,15207,1,108,14,104,H,57.7,12.2,37605,59.6,29.7,,t,1,3,357,
,,37605,1,108,16,104,H,59.6,29.7,,59.6,30,,t,101,3,357,
,,37605,1,108,16,104,H,59.6,29.7,,,,,t,100,3,357,
1471739970,1119,37605,1,108,17,104,H,59.6,30,15208,37.1,11.9,,t,1,3,357,
,,15208,1,108,20,104,H,37.1,11.9,,36.8,11,,t,101,3,357,
,,15208,1,108,20,104,H,37.1,11.9,,,,,t,100,3,357,
707304615,1120,15208,1,108,21,104,H,36.8,11,20388,30.1,53.4,,t,1,3,357,
,,20388,1,108,21,104,H,30.1,53.4,,,,,t,100,3,357,
874129308,1121,20388,1,108,22,104,H,30.1,53.4,41316,47,85.9,,t,1,3,357,
,,41316,1,108,24,104,H,47,85.9,,54.2,90,,t,101,3,357,
,,41316,1,108,24,104,H,47,85.9,,,,,t,100,3,357,
1902440660,1122,41316,1,108,25,104,H,54.2,90,66842,61.1,95.4,,t,1,3,357,
,,66842,1,108,31,104,H,61.1,95.4,,,,,t,100,3,357,
,,66842,1,108,31,104,H,61.1,95.4,,63.2,61.7,,t,101,3,357,
25680964,1123,66842,1,108,32,104,H,63.2,61.7,15207,79.2,3.5,,t,1,3,357,
383156127,1124,15207,0,108,40,104,H,81.1,25.5,,81.8,38.8,,t,1,3,357,
1444970377,836,32644,1,108,41,104,A,21.4,61.7,,,,,f,12,3,632,
1141342551,1125,40691,0,108,43,104,H,63.5,28.8,,62.2,0,,t,1,3,357,
365271379,837,32644,1,108,44,104,A,35.7,101.3,,,,,f,5,3,632,
67572415,1126,40691,0,108,44,104,H,64.3,-1.3,,,,,f,5,3,357,
1828297841,838,58893,1,109,10,105,A,33.6,100,37572,56.4,94.8,,f,1,3,632,
1079476546,839,37572,1,109,12,105,A,56.4,94.8,,,,,f,61,3,632,
1268290264,840,37572,0,109,13,105,A,57.2,101.4,,,,,f,5,3,632,
632500951,1127,40691,1,109,13,105,H,42.8,-1.4,15207,,,,f,5,3,357,
1459096183,1128,15207,1,109,15,105,H,41.4,0,40691,21.4,6.1,,f,1,3,357,
,,40691,1,109,19,105,H,21.4,6.1,,23.5,6.8,,f,101,3,357,
,,40691,1,109,19,105,H,21.4,6.1,,,,,f,100,3,357,
880074357,1129,40691,1,109,20,105,H,23.5,6.8,20388,22.6,35.7,,t,1,3,357,
,,20388,1,109,23,105,H,22.6,35.7,,,,,t,100,3,357,
,,20388,1,109,23,105,H,22.6,35.7,,28.5,42.8,,t,101,3,357,
586346558,1130,20388,1,109,24,105,H,28.5,42.8,41316,58.1,95.3,,t,1,3,357,
,,41316,1,109,27,105,H,58.1,95.3,,,,,t,100,3,357,
,,41316,1,109,27,105,H,58.1,95.3,,60.4,94.7,,t,101,3,357,
1456017861,1131,41316,1,109,28,105,H,60.4,94.7,44989,57.7,77.5,,t,1,3,357,
1567515281,1132,44989,0,109,35,105,H,59.8,72.3,,64.1,15.6,,t,1,3,357,
431269085,841,37572,1,109,36,105,A,40,72.4,,,,,f,8,3,632,
281227022,842,37572,1,109,36,105,A,39.6,69.6,,,,,f,49,3,632,
1242716414,843,37572,1,109,36,105,A,39.6,69.6,20153,47.1,56,,t,1,3,632,
1552104608,844,20153,1,109,38,105,A,50.4,56.3,,,,,f,3,3,632,
1507555342,1133,15208,0,109,38,105,H,49.6,43.7,,,,,f,45,3,357,
1856827017,845,20153,0,109,43,105,A,66,70.8,,,,,f,61,3,632,
1436294134,846,20153,0,109,44,105,A,67.1,71.8,,,,,f,4,3,632,
372764394,1134,15207,1,109,44,105,H,32.9,28.2,,,,,f,4,3,357,
1914985807,849,37572,1,110,0,106,A,50.2,50.4,19054,51.4,51.3,,t,1,4,632,
,,19054,1,110,0,106,A,51.4,51.3,,,,,t,100,4,632,
1670249274,850,19054,1,110,1,106,A,51.4,51.3,32644,35.9,55.1,,t,1,4,632,
,,32644,1,110,1,106,A,35.9,55.1,,,,,t,100,4,632,
1146737232,851,32644,1,110,2,106,A,35.9,55.1,39462,42.2,64.5,,t,1,4,632,
,,39462,1,110,2,106,A,42.2,64.5,,,,,t,100,4,632,
667430957,852,39462,1,110,3,106,A,42.2,64.5,28525,26.2,58.5,,t,1,4,632,
,,28525,1,110,4,106,A,26.2,58.5,,25.2,57.3,,t,101,4,632,
,,28525,1,110,4,106,A,26.2,58.5,,,,,t,100,4,632,
1642260660,853,28525,1,110,5,106,A,25.2,57.3,15312,28,30.1,,t,1,4,632,
,,15312,1,110,7,106,A,28,30.1,,,,,t,100,4,632,
1016109515,854,15312,1,110,8,106,A,28,30.1,19975,37.8,28.2,,t,1,4,632,
522473214,855,19975,1,110,11,106,A,39.9,30.4,,,,,f,4,4,632,
238382496,1137,44989,0,110,11,106,H,60.1,69.6,,,,,f,4,4,357,
876226425,856,32644,1,110,17,106,A,39.9,30.9,28525,30.5,66.3,,f,1,4,632,
,,28525,1,110,19,106,A,30.5,66.3,,34.1,70.6,,f,101,4,632,
,,28525,1,110,19,106,A,30.5,66.3,,,,,f,100,4,632,
759767466,857,28525,1,110,20,106,A,34.1,70.6,58893,56.9,96,,t,1,4,632,
,,58893,1,110,23,106,A,56.9,96,,,,,t,100,4,632,
,,58893,1,110,23,106,A,56.9,96,,57.2,96.2,,t,101,4,632,
1833268688,858,58893,1,110,24,106,A,57.2,96.2,39462,62.8,96,,t,1,4,632,
,,39462,1,110,26,106,A,62.8,96,,61.1,96,,t,101,4,632,
,,39462,1,110,26,106,A,62.8,96,,,,,t,100,4,632,
881849450,859,39462,1,110,27,106,A,61.1,96,28525,27.4,95.3,,t,1,4,632,
,,28525,1,110,29,106,A,27.4,95.3,,,,,t,100,4,632,
,,28525,1,110,29,106,A,27.4,95.3,,27.3,93.8,,t,101,4,632,
166534611,860,28525,1,110,30,106,A,27.3,93.8,42899,14.1,43,,t,1,4,632,
,,42899,1,110,33,106,A,14.1,43,,,,,t,100,4,632,
729251323,861,42899,1,110,34,106,A,14.1,43,15312,28.4,15.9,,t,1,4,632,
,,15312,1,110,38,106,A,28.4,15.9,,,,,t,100,4,632,
,,15312,1,110,38,106,A,28.4,15.9,,29.1,14.6,,t,101,4,632,
2072661907,862,15312,1,110,39,106,A,29.1,14.6,32644,35.6,33.9,,t,1,4,632,
,,32644,1,110,40,106,A,35.6,33.9,,,,,t,100,4,632,
1701193741,863,32644,1,110,41,106,A,35.6,33.9,42899,10.9,54.6,,t,1,4,632,
1599588192,864,42899,0,110,46,106,A,11,54.6,,75.7,64.9,,t,1,4,632,
1069784774,1138,40691,1,110,52,106,H,27.8,38.3,20388,,,,f,12,4,357,
1162637304,1139,20388,1,110,54,106,H,15.4,46.9,,,,,f,52,4,357,
1154867490,1140,20388,1,110,54,106,H,15.4,46.9,15207,39.7,10.6,,f,1,4,357,
,,15207,1,110,58,106,H,39.7,10.6,,,,,f,100,4,357,
,,15207,1,110,58,106,H,39.7,10.6,,42.9,15.9,,f,101,4,357,
1156129190,1141,15207,1,110,59,106,H,42.9,15.9,40691,30.1,36,,t,1,4,357,
,,40691,1,111,0,107,H,30.1,36,,,,,t,100,4,357,
,,40691,1,111,0,107,H,30.1,36,,30.1,36.9,,t,101,4,357,
1791623560,1142,40691,1,111,1,107,H,30.1,36.9,44989,43.8,63,,t,1,4,357,
,,44989,1,111,3,107,H,43.8,63,,,,,t,100,4,357,
,,44989,1,111,3,107,H,43.8,63,,46.6,68.2,,t,101,4,357,
954342956,1143,44989,1,111,4,107,H,46.6,68.2,69600,56.9,83.2,,t,1,4,357,
,,69600,1,111,7,107,H,56.9,83.2,,58.7,81.5,,t,101,4,357,
,,69600,1,111,7,107,H,56.9,83.2,,,,,t,100,4,357,
1831207993,1144,69600,1,111,8,107,H,58.7,81.5,66842,67.6,97.2,,t,1,4,357,
,,66842,1,111,9,107,H,67.6,97.2,,,,,t,100,4,357,
150117206,1145,66842,1,111,10,107,H,67.6,97.2,44989,57.7,92.9,,t,1,4,357,
,,44989,1,111,11,107,H,57.7,92.9,,,,,t,100,4,357,
,,44989,1,111,11,107,H,57.7,92.9,,57.6,92.3,,t,101,4,357,
1141034123,1146,44989,1,111,12,107,H,57.6,92.3,41316,45.5,98,,t,1,4,357,
,,41316,1,111,14,107,H,45.5,98,,,,,t,100,4,357,
2076962412,1147,41316,1,111,15,107,H,45.5,98,66842,59.9,97.4,,t,1,4,357,
,,66842,1,111,15,107,H,59.9,97.4,,,,,t,100,4,357,
1103567308,1148,66842,1,111,16,107,H,59.9,97.4,44989,55,90.3,,t,1,4,357,
,,44989,1,111,16,107,H,55,90.3,,,,,t,100,4,357,
1321630830,1149,44989,1,111,17,107,H,55,90.3,41316,43.2,96.3,,t,1,4,357,
,,41316,1,111,17,107,H,43.2,96.3,,,,,t,100,4,357,
1674687590,1150,41316,1,111,18,107,H,43.2,96.3,38392,35.7,69.7,,t,1,4,357,
,,38392,1,111,19,107,H,35.7,69.7,,,,,t,100,4,357,
,,38392,1,111,19,107,H,35.7,69.7,,34.3,59.1,,t,101,4,357,
1436793765,1151,38392,1,111,20,107,H,34.3,59.1,40691,37.6,31.8,,t,1,4,357,
,,40691,1,111,23,107,H,37.6,31.8,,,,,t,100,4,357,
,,40691,1,111,23,107,H,37.6,31.8,,41.2,30.6,,t,101,4,357,
1519838038,1152,40691,1,111,24,107,H,41.2,30.6,37605,55.6,32.5,,t,1,4,357,
,,37605,1,111,24,107,H,55.6,32.5,,,,,t,100,4,357,
258296916,1153,37605,1,111,25,107,H,55.6,32.5,40691,43.4,16.5,,t,1,4,357,
,,40691,1,111,27,107,H,43.4,16.5,,42.8,14.7,,t,101,4,357,
,,40691,1,111,27,107,H,43.4,16.5,,,,,t,100,4,357,
1143877074,1154,40691,1,111,28,107,H,42.8,14.7,55634,66.3,22.8,,t,1,4,357,
2064076879,1155,55634,0,111,30,107,H,66.3,22.8,,,,,f,61,4,357,
1941131041,1156,55634,1,111,32,107,H,66,22.1,,66.4,33,,t,1,4,357,
1301366916,865,32644,0,111,35,107,A,31.9,68.6,,,,,f,4,4,632,
518561982,1157,15208,1,111,35,107,H,68.1,31.4,44989,,,,f,4,4,357,
366483489,1158,44989,0,112,10,108,H,68.6,32.2,,84.5,54.5,,f,1,4,357,
1240301585,866,20153,1,112,11,108,A,15.5,51.8,,,,,f,12,4,632,
121009845,1159,66842,1,112,14,108,H,65.3,43.4,,73.5,37,,t,1,4,357,
1599859931,867,39462,0,112,16,108,A,25.5,65.6,,,,,f,44,4,632,
1404051545,1160,69600,1,112,16,108,H,74.5,34.4,,,,,f,44,4,357,
1413548659,868,58893,1,112,17,108,A,20.9,64.6,,,,,f,12,4,632,
1790117922,1161,69600,0,112,17,108,H,73.5,37,,79.6,44.9,,t,1,4,357,
283101348,869,20153,0,112,19,108,A,40.3,36.8,,,,,f,44,4,632,
807563797,1162,40691,1,112,19,108,H,59.7,63.2,,,,,f,44,4,357,
76711453,1163,40691,0,112,19,108,H,57.4,64.2,,67.6,92.3,,t,1,4,357,
1206655825,870,20658,1,112,22,108,A,28.1,7.4,,,,,f,49,4,632,
233666082,871,20658,0,112,24,108,A,29.1,4.1,37572,65.9,38.6,,t,1,4,632,
685444142,872,37572,0,112,27,108,A,67.9,37.4,,,,,f,44,4,632,
1994062643,1164,40691,1,112,27,108,H,32.1,62.6,,,,,f,44,4,357,
1491254944,1165,40691,1,112,28,108,H,30.1,63.9,37605,42.4,56.9,,t,1,4,357,
,,37605,1,112,28,108,H,42.4,56.9,,,,,t,100,4,357,
2139816298,1166,37605,1,112,29,108,H,42.4,56.9,15208,41.3,92.9,,t,1,4,357,
1499876860,1167,15208,1,112,33,108,H,41.5,91.4,,,,,f,49,4,357,
1071562505,1168,15208,1,112,33,108,H,41.5,91.4,38392,31.5,65.1,,t,1,4,357,
,,38392,1,112,33,108,H,31.5,65.1,,,,,t,100,4,357,
1561628880,1169,38392,1,112,34,108,H,31.5,65.1,15207,43.1,24.9,,t,1,4,357,
,,15207,1,112,37,108,H,43.1,24.9,,47.4,21.3,,t,101,4,357,
,,15207,1,112,37,108,H,43.1,24.9,,,,,t,100,4,357,
1811545958,1170,15207,1,112,38,108,H,47.4,21.3,44989,47.1,31.8,,t,1,4,357,
,,44989,1,112,39,108,H,47.1,31.8,,,,,t,100,4,357,
,,44989,1,112,39,108,H,47.1,31.8,,57.2,31,,t,101,4,357,
1552581742,1171,44989,1,112,40,108,H,57.2,31,15207,65,4.7,,t,1,4,357,
,,15207,1,112,41,108,H,65,4.7,,,,,t,100,4,357,
813337122,1172,15207,1,112,42,108,H,65,4.7,44989,55.4,27.4,,t,1,4,357,
,,44989,1,112,43,108,H,55.4,27.4,,55.8,29.1,,t,101,4,357,
,,44989,1,112,43,108,H,55.4,27.4,,,,,t,100,4,357,
1111029439,1173,44989,1,112,44,108,H,55.8,29.1,40691,41.1,35.4,,t,1,4,357,
,,40691,1,112,48,108,H,41.1,35.4,,50.7,34,,t,101,4,357,
,,40691,1,112,48,108,H,41.1,35.4,,,,,t,100,4,357,
798075829,1174,40691,1,112,49,108,H,50.7,34,15207,62.4,4.6,,t,1,4,357,
,,15207,1,112,51,108,H,62.4,4.6,,65.2,4.6,,t,101,4,357,
,,15207,1,112,51,108,H,62.4,4.6,,,,,t,100,4,357,
1592390864,1175,15207,1,112,52,108,H,65.2,4.6,44989,59.2,21.5,,t,1,4,357,
,,44989,1,112,55,108,H,59.2,21.5,,,,,t,100,4,357,
1997280670,1176,44989,1,112,56,108,H,59.2,21.5,37605,62.4,6.2,,t,1,4,357,
,,37605,1,112,56,108,H,62.4,6.2,,,,,t,100,4,357,
296131005,1177,37605,1,112,57,108,H,62.4,6.2,,65.9,4,,t,1,4,357,
1725757523,873,39462,1,112,59,108,A,0,0,,,,,f,43,4,632,
136872859,1178,15207,1,112,59,108,H,65.5,4,37605,75.5,21.3,,t,1,4,357,
550910339,1179,37605,0,113,1,109,H,75.5,21.3,,86.7,28.6,,t,1,4,357,
1304144671,874,58893,1,113,2,109,A,10.9,74.7,19975,,,,f,12,4,632,
2099982508,875,19975,0,113,6,109,A,24.8,61.5,37572,35.1,66.3,,t,1,4,632,
331499578,876,37572,0,113,10,109,A,36.6,62.2,,,,,f,4,4,632,
672549962,1180,15208,1,113,10,109,H,63.4,37.8,44989,,,,f,4,4,357,
2011728373,1183,44989,0,114,27,110,H,67.7,39.4,,88.1,74.2,,f,1,4,357,
16187565,879,37572,1,114,31,110,A,0,0,15312,,,,f,43,4,632,
1202044088,880,15312,1,114,32,110,A,11.7,30.2,,,,,f,4,4,632,
723761321,1184,55634,0,114,32,110,H,88.3,69.8,,,,,f,4,4,357,
1291040310,881,42899,1,115,1,111,A,12.2,31.6,19975,30.8,33.1,,f,1,4,632,
,,19975,1,115,5,111,A,30.8,33.1,,,,,f,100,4,632,
,,19975,1,115,5,111,A,30.8,33.1,,35.9,36.4,,f,101,4,632,
977087717,882,19975,1,115,6,111,A,35.9,36.4,32644,30.5,58.2,,t,1,4,632,
,,32644,1,115,7,111,A,30.5,58.2,,,,,t,100,4,632,
785529057,883,32644,1,115,8,111,A,30.5,58.2,19975,36.5,35.5,,t,1,4,632,
1154035580,884,19975,0,115,13,111,A,46.8,32.1,,58.9,35.8,,t,1,4,632,
396096411,1185,44989,1,115,15,111,H,37.2,64,,,,,f,8,4,357,
845148444,885,19054,1,115,21,111,A,63.6,55.8,,,,,f,3,4,632,
1113653297,1186,37605,0,115,21,111,H,36.4,44.2,,,,,f,45,4,357,
641927624,886,19054,1,115,22,111,A,63,54.5,19975,65.7,39.2,,t,1,4,632,
264309575,887,19975,0,115,24,111,A,65.7,39.2,,67.4,35.2,,t,1,4,632,
472093390,1187,66842,1,115,26,111,H,31.9,65.8,55634,,,,f,74,4,357,
1841528690,1188,55634,1,115,28,111,H,32.5,20,,,,,f,49,4,357,
484237301,1189,55634,1,115,28,111,H,32.5,20,15207,26.1,18.3,,t,1,4,357,
,,15207,1,115,36,111,H,26.1,18.3,,40.6,29.8,,t,101,4,357,
,,15207,1,115,36,111,H,26.1,18.3,,,,,t,100,4,357,
888871307,1190,15207,1,115,37,111,H,40.6,29.8,40691,29.9,38.5,,t,1,4,357,
,,40691,1,115,38,111,H,29.9,38.5,,,,,t,100,4,357,
1315115740,1191,40691,1,115,39,111,H,29.9,38.5,20388,13.1,46.7,,t,1,4,357,
,,20388,1,115,40,111,H,13.1,46.7,,,,,t,100,4,357,
1322872519,1192,20388,1,115,41,111,H,13.1,46.7,41316,43.3,96.3,,t,1,4,357,
,,41316,1,115,43,111,H,43.3,96.3,,,,,t,100,4,357,
1002675201,1193,41316,1,115,44,111,H,43.3,96.3,38392,36.4,88,,t,1,4,357,
,,38392,1,115,50,111,H,36.4,88,,,,,t,100,4,357,
,,38392,1,115,50,111,H,36.4,88,,43.2,69.6,,t,101,4,357,
1549270550,1194,38392,1,115,51,111,H,43.2,69.6,15207,57,8.5,,t,1,4,357,
,,15207,1,116,0,112,H,57,8.5,,72.2,5,,t,101,4,357,
,,15207,1,116,0,112,H,57,8.5,,,,,t,100,4,357,
1381653079,1195,15207,1,116,1,112,H,72.2,5,40691,51.8,21.5,,t,1,4,357,
,,40691,1,116,4,112,H,51.8,21.5,,,,,t,100,4,357,
,,40691,1,116,4,112,H,51.8,21.5,,51.5,22.1,,t,101,4,357,
577647776,1196,40691,1,116,5,112,H,51.5,22.1,38392,43,53.7,,t,1,4,357,
